,BG_CACNA1H_NRP1_Ex,BG_CACNA1H_SLIT1_Ex,BG_CACNA1H_ZBTB20_Ex,BG_DACH2_BDNF_Ex,BG_DACH2_CCN2_Ex,BG_DACH2_CHD7_Ex,BG_DACH2_GRIK1_Ex,BG_DACH2_LYPD1_Ex,BG_DACH2_MEIS2_Ex,BG_DACH2_NDST4_Ex,BG_DACH2_SV2C_Ex,BG_DACH2_TAC1_Ex,BG_DACH2_ZNF381_Ex,BG_SATB2_BCL6_Ex,BG_SATB2_CCK_Ex,BG_SATB2_FOXP2_Ex,BG_SATB2_GLRA3_Ex,BG_SATB2_KIAA1217_Ex,BG_SATB2_RARB_Ex,BG_SATB2_SCUBE1_Ex,BG_SATB2_TAC1_Ex,BG_SATB2_TFAP2D_Ex,BG_SATB2_ZNF385B_Ex
TU_e21,0.008225526889406577,0.0010702004213381166,0,0.003975224165444325,0.0038082221232469586,0.007173954292783602,0.0008355139620826624,0.03382227330005837,0.017122051489139378,0.018660139970171494,0.00247817227635082,0.0005185692361689396,0.013267062616652139,0.0012328944013542341,0.0011283002964644355,0.0012199356863901631,0.005429029261882718,0.0009845645255587019,0.0032021062906674217,0.0015052540825274878,0,0.0037631886668363424,0
TU_e22,0.023362279523140385,0.006856935408547415,0.00020886475335609437,0.001550018603981962,0.014506410579255159,0.0055718569308627125,0.0021715467237632888,0.05326052911962752,0.048785455332578144,0.033925331343771896,0.0022648681811208325,0,0.01328390458550505,0.0018600468082758397,0.0019901652407298886,0.0015280659279738346,0.006560604269888798,0.0024154383487253006,0.0023777997779613406,0.0009466190130185406,0.0003318444778313563,0.004885129370866295,0.00027289375743519797
TU_e23,0.009117045916289476,0.018801891191333336,0.00019714094557291302,0.0016057314469823572,0.03665511036723175,0.003433081530105532,0.0032327171016761163,0.03449843101404336,0.016463167270253733,0.05327005606592087,0.0031182750530750806,0.0007378106820951952,0.007412827237338449,0.003874774618699254,0.002189602094910215,0.0026314912841888735,0.00812800544532355,0.010139029599618871,0.0006777415728449052,0.004971487946659486,0,0.004138242695766505,0
TU_e24,0.010759295833963697,0.08054589511577262,0.029347326904310946,0.0015500096942674014,0.07318220741517176,0.006173299674104562,0.0028146049013688047,0.001675466558172382,0.029358454974420033,0.0009026273259156366,0.000543119615312221,0.004639788111134739,0.0018043693378979255,0.016585505787145786,0.009583591450328756,0.005612055253940174,0.013845528107665313,0.030744703633394144,0.0012598377164184256,0.0029763625008768758,0.0010852512658060909,0.007053679473622211,0.0007571348735265547
TU_e25,0.009568927408419513,0.03851465691512056,0.0016929375243812995,0.0028857882299450207,0.028536146045471278,0.009373343385939183,0.0034308143568048946,0.010581717672207799,0.01590447329889085,0.007833269604195408,0.003172658476171067,0,0.003856569048455441,0.009750415180906986,0.00776545108009217,0.005180207736309263,0.019131387330484008,0.013464465358228062,0.0012440784960726736,0.006369723834649216,0.0010764321665176178,0.011120554256822169,9.068371698349746e-05
TU_e26,0.003174706424031771,0.012594567435494291,0.009874867654590407,0.001829789375963137,0.09407609862009052,0.012142589007183173,0.004270187946268699,0.0005777864754145398,0.004942277047688067,0.010186437088999325,0.00610042644228787,4.2786664629822146e-05,0.0021492325015063504,0.02720994505680479,0.004738863070602041,0.005563743734445478,0.020375963906105462,0.02553662129222096,0.0023397878447675813,0.002678896350752177,0.0008784289629937316,0.006736775626538884,0.0001037252623925451
TU_e27,0.003995482941029752,0.046291719485468744,0.0007274277225497127,0.0046403692637681845,0.08921746019749624,0.006160872723798049,0.005294604700152278,0.005621780343211084,0.007464226584443424,0.0020183420038106764,0.0029692601010429523,0.002065338863840248,0.0022011329017320403,0.03660559656232076,0.005416366969266714,0.004290628263517829,0.013083146811947203,0.016732941126853855,0.0016427591867183102,0.004550013053303659,0.001145441561033788,0.002940405457909813,0.0012014759984831937
TU_e28,0.006139340617780048,0.054260504780658816,0.019967505367472393,0.00249178133085995,0.12626271433003494,0.005156584500025038,0.0032603715839983074,0.003756561310918092,0.015718549491595193,0.001664426654047801,0.0034190670052778893,0,0.0028296406494294486,0.0352597548303499,0.006149242105780296,0.005461997863059096,0.011802729128299138,0.021252447139069895,0.00136575919873363,0.0033252938016796823,0.0012882396345693737,0.0035224441496438655,0.00022195152238015675
TU_e29,0.0075239882700827935,0.0467349268787149,0.03437408110516797,0.004431539340180327,0.05802483829489334,0.01023266353828371,0.007850073478356093,0.0026464357878829125,0.0577555747368599,0.004583858501729494,0.001909680053325133,0.00908809867510574,0.002891588339146334,0.024876764194757234,0.02727436949893251,0.007970733694155916,0.010506811480879015,0.010226556610008068,0.0022782075182610864,0.012625259150392604,0.0011768782089575669,0.00947066636218048,0.0009823387909247063
TU_e30,0.007278958537131666,0.021717941631368864,0.02763256320012014,0.004401658620243586,0.010511585137074076,0.022427476816088716,0.011178485430681067,0.007642881348518321,0.08610659329024016,0.00263935690175745,0.0030320668835445283,0.004442101953816943,0.006260411253245725,0.0068610154533461365,0.02351967777511471,0.010865670842400496,0.044486458625884955,0.03912539115534398,0.007347255464585553,0.03345167437293602,0.0021022227350722135,0.0137090738119134,0.0011276484670808913
TU_e31,0.010625823803237568,0.02637427030220476,0.0728949986632044,0.0053331873702077304,0.019406192497204836,0.023325942860220973,0.011002896212045218,0.01013402595979931,0.053324741976844635,0.00509517029888118,0.0035583777192009086,0,0.010991873258025645,0.008439748931332283,0.01153948890996064,0.006801443477212982,0.024621264299102615,0.016868336178631697,0.01036997440841467,0.009742567997094876,0.0029754033718782406,0.00930566318225856,0.0016809325320953587
TU_e32,0.007384181726340226,0.029169769684773195,0.059855644238582875,0.0018551529850717066,0.11593797557163257,0.0051318915958672145,0.0034382056802666656,0.005844266068944058,0.03761699556138245,0.0033304728253607968,0.000925716097319192,0.008143270497769027,0.0021545519245975238,0.028925297648619962,0.006720287998757163,0.00172184734099789,0.006700287686937338,0.003721177778958306,0.0017292174653585589,0.003258022316540176,0.0006175287884286898,0.002976653559159083,0.0025530916846338873
TU_e33,0.006401710130910511,0.043150792878099364,0.09883491455433249,0.0006830584015367875,0.062303268772389606,0.0034377754433290303,0.002318841435510234,0.002636612668149147,0.04192428124544024,0.0022631472434781813,0.00147741555917956,0,0.0006629236545147222,0.019732287933085027,0.00440876115775531,0.0007080399793446532,0.00823479461086462,0.013363186658889331,0.0012107947410331969,0.0006874622303845652,0.00018309698809250628,0.002083031966634296,0.0001846304827390451
TU_e34,0.005448586649665959,0.03129968553254117,0.20908423893173594,0.00016829236859461466,0.025373051217784347,0.0016519817621248108,0.0021106513318894177,0.0005737491059356949,0.04680299633257932,0.0016868150671757866,0.00038797125419129386,0,0.0004918362276692372,0.010874286596327692,0.003395149277373453,0.0010822869164488849,0.005897885648736558,0.017942071292997207,9.272998055605156e-05,0.00016358828125010813,6.503248629727984e-05,0.0032809450668228476,0
TU_e35,0.005321251932474308,0.010344394579336983,0.10695913756709782,0.0011138920513389208,0.0021624026802869356,0.015375468924070898,0.004302537313730785,0.0017577499066359723,0.08881401638598843,0.00034812412766936147,0.0024549094226535436,0,0.002123374896870795,0.0008411769574041864,0.007300960847157122,0.0031738672296030613,0.01964792021880754,0.013704244153577835,0.003085021911959285,0.0025114577879272446,0.00020839726397567682,0.006482046707606807,9.44543797543316e-05
TU_e36,0.006250024678026612,0.04058191004258273,0.05309309037068023,0.0011603175274594827,0.0077522358727867184,0.006380468724598028,0.0031526521047949693,0.002441546296338648,0.08852906809006754,0.0005062854216912329,0.0006587321622788775,0.0013941208155763985,0.0014790956403017198,0.009756532135552163,0.0026126090829086458,0.0008454612165903718,0.011105142324182539,0.009634265507796317,0.001130340258275327,0.001224167911279156,0.0003433447840295692,0.002470788701558498,0.0005094005866274291
TU_e37,0.015099309017520313,0.0355615754559276,0.14737168350350913,0.0022589161940126594,0.004504493338926218,0.007467748324228428,0.0024195169570568314,0.0009526985894718221,0.0535094211561042,0.0007898862120445264,0.000820633945098195,0.0008671992649565387,0.0007688357854778282,0.004036785186324573,0.004208890290065391,0.004287075468455071,0.024299140550989355,0.021768850444542003,0.0011681993055246468,0.0018422774237658631,0.00041466967677575105,0.006072235965327926,0.00038904960445491
TU_e38,0.004174917881101168,0.01754215497563824,0.10124615560204678,0.0021975206582104966,0.0018173117573583105,0.013625621781704855,0.006586473407981043,0.002056531156271871,0.0731334535729454,0.00085676086084873,0.0018782072052411208,0,0.0029940886670927645,0.0023334274648436717,0.007660404295541802,0.0037760091124886762,0.03141797257405156,0.01446726948871072,0.0018314322697248226,0.0031454210417860146,0.0008515688840122958,0.003557356190025241,0.001383302311687313
