"","CACNA1H_NRP1_Ex","CACNA1H_SLIT1_Ex","CACNA1H_ZBTB20_Ex","CGE_ADARB2_NPY_Inh","CGE_ADARB2_NR2F2_Inh","CGE_ADARB2_VIPR1_Inh","CGE_RELN_LAMP5_Inh","DACH2_BDNF_Ex","DACH2_CCN2_Ex","DACH2_CHD7_Ex","DACH2_GRIK1_Ex","DACH2_LYPD1_Ex","DACH2_MEIS2_Ex","DACH2_NDST4_Ex","DACH2_SV2C_Ex","DACH2_TAC1_Ex","DACH2_ZNF381_Ex","LGE_FOXP2_SLIT2_Inh","LGE_PCP4_DRD1_Inh","LGE_PCP4_DRD2_Inh","LGE_PCP4_EBF1_Inh","LGE_PCP4_IL17REL_Inh","LGE_PCP4_SLC1A3_Inh","MGE_SST_NPY_Inh","MGE_SST_PVALB_Inh","MGE_SST_SATB1_Inh_","MGE_SST_SCUBE1_Inh","MGE_SST_ST18_Inh","RELN_LHX8_Inh","SATB2_BCL6_Ex","SATB2_CCK_Ex","SATB2_FOXP2_Ex","SATB2_GLRA3_Ex","SATB2_KIAA1217_Ex","SATB2_RARB_Ex","SATB2_SCUBE1_Ex","SATB2_TAC1_Ex","SATB2_TFAP2D_Ex","SATB2_ZNF385B_Ex","SNCG_NRP1_Inh"
"44667659884400",3.42640283394625e-05,3.42640283394478e-05,3.42640283394332e-05,3.42640283394471e-05,3.42640283394429e-05,3.42640283394429e-05,3.42640282894944e-05,0.0419610222682103,3.42640283394359e-05,3.4264028339448e-05,3.42640283394486e-05,0.0234715785025305,0.600853979549309,3.42640283394458e-05,3.42640283394366e-05,0.0046465564218325,0.11070120893398,3.42640283394252e-05,0.0256793314835572,3.42640283394416e-05,0.0554553761598111,3.42640283394459e-05,3.42640283394517e-05,3.42640283394423e-05,0.0720528432380525,3.42640283394478e-05,0.0186833674195354,3.42640283394563e-05,3.4264028339448e-05,3.42640283394479e-05,3.42640283394446e-05,0.0454668151730489,3.42640283394965e-05,3.42640283394544e-05,3.42640283394511e-05,3.42640283393812e-05,3.4264028339442e-05,3.42640283394078e-05,3.42640283393619e-05,3.42640283394452e-05
"37795712210100",4.78205437386849e-05,4.78205437387915e-05,4.7820543738766e-05,4.78205437387658e-05,4.7820543738761e-05,4.78205437387451e-05,4.78205437625979e-05,0.134247959457911,4.7820543738758e-05,4.78205437387933e-05,4.78205437388336e-05,0.0111360737638265,0.283359654565329,0.032804487705724,0.11932707822362,0.0788138486674987,0.0804996023695978,4.7820543738769e-05,4.78205436351361e-05,4.78205437387684e-05,0.00724283772170522,4.78205437387815e-05,4.78205437387653e-05,0.0372909490516927,0.0598067050621026,0.0134579148918285,0.0256528727193703,0.0554364151350457,4.78205437387599e-05,4.78205437387529e-05,4.78205437387731e-05,4.7820543738761e-05,4.78205437387564e-05,4.78205437387673e-05,4.78205437387312e-05,4.78205437387731e-05,4.7820543738762e-05,4.78205437387466e-05,4.78205437387638e-05,0.05968026652762
"44667659883500",3.64826107532884e-05,3.64826107533294e-05,3.64826107533304e-05,3.64826107533297e-05,3.64826107533304e-05,3.64826107533293e-05,3.6482611819911e-05,0.0382944602242838,3.64826107533247e-05,3.64826107533107e-05,3.6482610753277e-05,0.0160300395476617,0.536890551477668,3.6482610753372e-05,0.0126826325888078,3.64826107463905e-05,0.0740159925342099,3.64826107533356e-05,3.64826107537518e-05,3.64826107519187e-05,0.101074304734028,0.0415920385518938,3.64826107533285e-05,0.00165699464151139,3.64826107533219e-05,0.000972104340424238,0.0660275577017092,3.64826107533314e-05,3.6482610753267e-05,3.64826107533009e-05,3.64826107532888e-05,3.64826107533436e-05,3.64826107533268e-05,3.64826107533325e-05,3.64826107533354e-05,3.64826107533257e-05,3.64826107493181e-05,3.64826107534993e-05,3.64826107533975e-05,0.109705327944902
"37795712210300",3.86879304024602e-05,3.86879304023958e-05,3.86879304024201e-05,3.86879304024407e-05,3.86879304024395e-05,3.86879304024283e-05,0.071441867306248,0.113152365800945,3.86879304023636e-05,3.868793040244e-05,3.86879304024419e-05,3.86879304024401e-05,0.543096624162684,3.86879304024564e-05,3.86879304024143e-05,0.0810244477104205,3.86879304024265e-05,0.0119775550541579,0.00596211427950188,3.86879304807371e-05,3.86879304024405e-05,3.86879304024367e-05,3.8687930402475e-05,3.86879304024178e-05,3.86879304024457e-05,3.86879304024859e-05,0.0285745967450088,3.86879304024403e-05,0.0397802445931407,3.86879304024588e-05,3.86879304024398e-05,3.86879304024372e-05,0.0686887712028319,0.0351407752329109,3.86879304024466e-05,3.86879304023964e-05,3.86879304024412e-05,3.86879304024393e-05,3.86879304024416e-05,3.86879304024402e-05
"37795712210700",3.34099866838803e-05,3.34099866839471e-05,3.34099866839287e-05,0.00834702191381908,0.0378002979407839,3.34099866839518e-05,0.0186810983001565,0.0648276682255618,3.34099866839514e-05,3.34099866839515e-05,0.0424423428119981,3.34099866839469e-05,0.476861648177948,0.0581061862354429,0.0628854624353427,3.34099866839487e-05,3.34099866839304e-05,3.34099866839483e-05,3.34099865468197e-05,3.34099866839514e-05,3.34099866839497e-05,3.34099866839325e-05,0.0143421482769223,3.34099866839643e-05,0.030546792730071,3.34099866839496e-05,3.34099857522019e-05,3.34099866839493e-05,3.34099866839717e-05,3.3409986683958e-05,3.34099866839479e-05,3.34099866839555e-05,0.0728323656801523,3.34099866839397e-05,3.3409986683961e-05,3.34099866839577e-05,3.34099866839402e-05,3.34099866839318e-05,3.34099866839822e-05,0.11139148764572
"37795712213800",3.69791055587984e-05,3.69791055587411e-05,3.69791055587529e-05,3.69791060618727e-05,3.69791055587377e-05,3.69791055587627e-05,0.0872209644973348,0.0921573216910292,3.69791055587349e-05,0.0049122149854789,3.69791055587356e-05,3.69791055587523e-05,0.425306714149893,3.69791055587345e-05,3.69791055587708e-05,3.69791051273e-05,3.69791055586941e-05,3.6979105558731e-05,3.69791055587482e-05,3.69791055584484e-05,3.69791055586986e-05,3.69791055587781e-05,0.0481421677813791,3.69791055587523e-05,0.0515297725097503,3.69791055587332e-05,3.69791055587377e-05,3.69791055587279e-05,3.69791055587334e-05,3.69791055587284e-05,3.69791055587353e-05,3.69791055587461e-05,0.00697138819291568,3.69791055587368e-05,3.6979105558754e-05,3.69791055588444e-05,0.087987150125577,3.6979105558772e-05,0.012968390347225,0.181694542552584
"45956150071900",3.08649253637955e-05,3.08649253638011e-05,3.08649253638029e-05,3.08649253638032e-05,3.08649253638153e-05,3.08649253638124e-05,3.08649255341802e-05,0.219058064764519,0.045610677036644,3.08649253638025e-05,0.0598652514313918,0.0282275341674631,0.331956834660265,3.08649253638007e-05,3.08649253638167e-05,3.08649253641493e-05,0.0517723894737529,0.0165999984378182,3.08649251718215e-05,3.08649253638015e-05,3.0864925363803e-05,3.08649253637877e-05,0.0139019044113095,0.00392223862419685,3.08649253637912e-05,3.08649253638076e-05,3.08649253638038e-05,3.08649253638252e-05,3.08649253637811e-05,3.08649253637988e-05,3.08649253638026e-05,3.08649253637909e-05,0.0381726452417071,3.08649253638087e-05,0.190017378915405,3.08649253638026e-05,3.08649253636518e-05,3.08649253638527e-05,3.08649253637437e-05,3.08649253638028e-05
"37366215481900",3.32473386432983e-05,0.0545816474177385,3.32473386432806e-05,3.32473386433016e-05,3.32473386432971e-05,0.00753650520565218,0.0123960132933165,3.32473386433053e-05,3.32473386432988e-05,0.0919771447795953,0.010854840987337,3.32473386432997e-05,0.438989139211658,0.000127887418048014,3.32473386433034e-05,3.32473384342384e-05,3.32473386433009e-05,3.32473386433049e-05,3.32473386911407e-05,3.32473386433008e-05,3.32473386433016e-05,3.32473386433014e-05,3.32473386433018e-05,3.32473386432903e-05,0.00142028142729152,0.00184789518369448,3.32473386433017e-05,0.0139203436193429,3.32473386432985e-05,3.32473386433016e-05,3.32473386433031e-05,3.32473386433162e-05,3.32473386433107e-05,3.3247338643326e-05,3.32473386433024e-05,0.108225700894863,3.32473386433068e-05,3.32473386432842e-05,0.0492253285056267,0.207999593912629
"45956150071200",3.46454124716299e-05,3.46454124716224e-05,3.4645412471607e-05,0.0152334631736443,3.4645412471628e-05,3.46454124716218e-05,0.00910021931093202,3.46454124716343e-05,3.46454124716059e-05,3.46454124715805e-05,3.46454124716133e-05,3.46454124716236e-05,0.399770771243983,3.46454124716215e-05,0.0382152541852369,3.46454122093145e-05,0.139282203328326,3.46454124716292e-05,3.46454123013352e-05,3.46454124716235e-05,3.464541247165e-05,3.46454124716241e-05,3.46454124716306e-05,0.039665642089343,0.00193337971611211,0.00820889758922539,3.46454124716243e-05,3.46454124716216e-05,0.0624969913074438,3.46454124715787e-05,3.46454124717399e-05,3.46454124716261e-05,0.139707295879447,3.46454124716247e-05,3.46454124716288e-05,3.46454124715959e-05,3.46454124716016e-05,3.46454124716626e-05,3.4645412471628e-05,0.145381165215063
"45956150071800",0.108406108006765,3.56869429209417e-05,3.56869429210294e-05,3.56869423563807e-05,3.56869429210257e-05,0.0294886779266429,3.5686942922833e-05,0.246060044812046,3.56869429210142e-05,3.56869429210087e-05,3.5686942920952e-05,3.56869429210355e-05,0.452558516507584,0.0295982901384636,3.56869429211069e-05,3.56869430383633e-05,0.132675006549898,3.56869429210161e-05,3.56869422146293e-05,3.56869429426549e-05,3.56869429210242e-05,3.56869429210243e-05,3.56869429210309e-05,3.56869429210297e-05,3.56869429210268e-05,3.5686942921031e-05,3.56869429238078e-05,3.56869429210269e-05,3.5686942921047e-05,3.56869429210123e-05,3.56869429210809e-05,3.56869429210281e-05,3.5686942921027e-05,3.56869429210313e-05,3.56869429210305e-05,3.56869429210135e-05,3.56869433350958e-05,3.56869429210008e-05,3.56869429210131e-05,3.56869429210303e-05
"37366215482200",3.4482331254391e-05,3.44823312543919e-05,3.44823312544154e-05,3.44823312544205e-05,3.44823312544308e-05,0.020349720461039,0.00114860396735062,0.0965988283171919,3.44823312544125e-05,3.44823312544266e-05,0.0814308327798326,3.4482331254453e-05,0.352871578503629,3.44823312544153e-05,3.44823312544265e-05,3.44823312544202e-05,0.0385803211233715,3.44823312544217e-05,3.44823313174031e-05,0.0183171114561429,3.44823312544142e-05,3.44823312543799e-05,3.448233125442e-05,0.0388328368249909,3.44823312544267e-05,3.44823312544028e-05,3.44823312544204e-05,0.0457300336424739,3.44823312544552e-05,3.44823312544221e-05,3.44823312544197e-05,3.44823312544846e-05,3.44823312544057e-05,3.44823312544318e-05,3.44823312544039e-05,0.020489335415725,3.4482331254352e-05,3.44823312544282e-05,3.44823312544333e-05,0.284650809901812
"45956150072200",0.0644433908084677,4.84357748442421e-05,4.84357748442699e-05,0.030639701236334,0.00319341847917437,4.84357748442399e-05,4.84357756844027e-05,0.0330653805606939,0.0847212722491662,4.84357748442253e-05,4.84357748442789e-05,4.84357748443321e-05,0.358014015672103,4.84357748442695e-05,4.84357748442918e-05,0.00864802605044569,0.119891893305664,4.8435774844283e-05,4.84357750870125e-05,4.84357748442574e-05,4.84357748442695e-05,4.84357748442678e-05,4.84357748442698e-05,0.00673599944887685,4.84357748442691e-05,0.00344780395193785,0.0938174323213844,4.84357748442644e-05,4.84357748442686e-05,4.8435774844272e-05,4.84357748442666e-05,4.84357748442692e-05,4.84357748442629e-05,4.84357748442184e-05,4.84357748442653e-05,4.84357748442508e-05,4.84357748443036e-05,4.84357748441855e-05,4.84357748442714e-05,0.192025464219029
"45956150072800",5.84131198525784e-05,0.0156333581426638,5.84131198526166e-05,5.84131198525638e-05,5.8413119852564e-05,0.0239865501464146,5.84131200981379e-05,0.16487931471076,5.8413119852552e-05,5.84131198525975e-05,5.84131198525666e-05,5.84131198525617e-05,0.395744003719141,0.153024593906442,5.84131198525199e-05,5.84131198493072e-05,5.84131198525792e-05,0.0573031307984,5.84131198525644e-05,5.84131198525639e-05,0.0371952953133321,5.84131198525633e-05,0.0593888282823612,0.0304077518071505,5.84131198527393e-05,5.84131198525602e-05,0.00687783638840117,5.84131198525333e-05,5.84131198525695e-05,5.84131198525701e-05,5.84131198525692e-05,5.84131198525791e-05,5.84131198525285e-05,5.8413119852571e-05,5.84131198525626e-05,5.84131198524506e-05,5.84131198525479e-05,5.84131198525824e-05,5.84131198525695e-05,0.053865356308965
"37366215481500",3.58510283206744e-05,0.0588559053091885,3.58510283205951e-05,3.58510283205996e-05,3.58510283205953e-05,3.58510283205993e-05,3.58510283206553e-05,0.215501980373825,3.58510283206254e-05,3.58510283206049e-05,3.58510283205764e-05,3.58510283207059e-05,0.386130488413223,3.58510283206733e-05,3.58510283206059e-05,3.58510271741965e-05,3.58510283206016e-05,0.0225303665473339,3.58510283090291e-05,3.5851028320603e-05,3.5851028320592e-05,3.58510283205995e-05,0.0609060403982828,3.58510283206003e-05,3.5851028320605e-05,3.58510283206345e-05,3.58510283205997e-05,3.5851028320597e-05,3.58510283206275e-05,3.58510283206031e-05,3.58510283206198e-05,0.083731254872173,3.58510283206156e-05,3.58510283206227e-05,3.58510283205948e-05,3.58510283205911e-05,3.58510283206879e-05,3.58510283206026e-05,3.58510283205402e-05,0.171160880152552
"37366215481300",5.77667562773447e-05,5.77667562773338e-05,5.77667562773514e-05,5.77667562773361e-05,5.77667562773213e-05,5.77667562773555e-05,0.00646734367910917,5.77667562773386e-05,5.77667562773389e-05,5.77667562773509e-05,5.77667562773559e-05,5.77667562773362e-05,0.526331137626435,5.77667562773417e-05,5.7766756277337e-05,0.0182248201131831,5.77667562773191e-05,0.113058019988851,5.77667563200029e-05,5.77667562773381e-05,5.77667562773394e-05,0.0110772108281065,5.77667562773376e-05,5.77667562773364e-05,5.77667562773179e-05,5.77667562773382e-05,0.0230186295205775,5.77667562773375e-05,0.0775019846093509,5.77667562773377e-05,0.0192178795393694,5.77667562773505e-05,0.0787422877361097,0.00310364648831862,5.77667562773353e-05,5.77667562773836e-05,5.77667562777735e-05,5.77667562773428e-05,5.7766756277337e-05,0.121581803938503
"45956150077000",5.25794840608521e-05,5.25794840609047e-05,5.25794840608658e-05,0.018944071382387,5.25794840608561e-05,5.25794840608746e-05,0.0130517851631621,5.25794840608798e-05,5.25794840608448e-05,5.25794840609004e-05,5.2579484060875e-05,0.0924161844046065,0.39486308273296,5.25794840608971e-05,0.0225574457948434,0.0304244051926315,5.25794840608744e-05,5.25794840608742e-05,5.25794842337712e-05,5.25794840608767e-05,5.25794840608799e-05,0.0492580826865148,0.0643382916951845,5.25794840608803e-05,5.2579484060874e-05,5.25794840609186e-05,5.25794840610014e-05,5.25794840608686e-05,5.25794840608746e-05,5.25794840608638e-05,5.25794840608638e-05,5.25794840609342e-05,5.25794840608862e-05,0.0387388187682717,5.2579484060874e-05,0.00877295153703902,5.25794840626974e-05,5.25794840608881e-05,5.25794840608468e-05,0.265110075604459
"45956150077100",5.75829299351607e-05,3.22147992793795e-05,3.22147992793459e-05,3.22147992793417e-05,3.22147992793216e-05,3.221479927935e-05,0.00677447394497101,0.0193493109864508,3.22147992793824e-05,3.22147992793442e-05,3.22147992793296e-05,0.0819532237100657,0.480830324854318,3.22147992793303e-05,3.22147992793526e-05,3.22147992793424e-05,0.0946868211686008,3.22147992793149e-05,3.22147992793318e-05,0.0262921621125424,3.22147992793378e-05,3.22147992793444e-05,0.032764348759513,3.22147992793401e-05,3.22147992793189e-05,3.22147992793234e-05,3.22147991441955e-05,3.22147992796415e-05,3.22147992793426e-05,3.22147992793223e-05,0.0288977475692306,3.22147992793352e-05,3.22147992793434e-05,0.0589641657298037,3.22147992793502e-05,3.22147992793192e-05,3.22147992794824e-05,3.22147992793426e-05,3.22147992793576e-05,0.168495609055603
"45526653347500",3.51436382682394e-05,3.51436382682738e-05,0.0847397564840252,0.00417521857811247,3.51436382682654e-05,3.51436382682571e-05,0.0337424037708114,3.51436382682533e-05,3.51436382682313e-05,3.51436382682193e-05,3.51436382682593e-05,0.0987709671190192,0.440580454918179,3.51436382682731e-05,3.51436382682567e-05,0.00405375650537087,3.51436382682661e-05,3.51436382682612e-05,3.51436383122331e-05,3.51436382682673e-05,0.0276834315254702,0.0338297535490887,0.0414173607427057,3.51436382682387e-05,3.51436382682622e-05,3.51436382682595e-05,3.51436382682587e-05,3.51436382682666e-05,3.51436382682391e-05,3.51436382681932e-05,3.51436382682739e-05,3.51436382682626e-05,3.51436382682911e-05,3.51436382682218e-05,3.51436382682747e-05,3.51436382682713e-05,0.0338360649346056,3.51436382683535e-05,3.51436382683213e-05,0.196151666362788
"45526653346800",0.0190812866393708,3.56352335742331e-05,3.56352335742333e-05,3.5635233574236e-05,3.56352335742317e-05,0.093532294619435,0.000451441298230915,0.132196785135588,3.56352335742198e-05,3.56352335742309e-05,0.0819867813098488,3.56352335742263e-05,0.432207776456132,3.56352335742322e-05,3.56352335742218e-05,3.56352336074324e-05,3.56352335742305e-05,3.56352335742288e-05,3.56352332617644e-05,0.0115995553276503,3.5635233574421e-05,0.0113949233441114,3.56352335742274e-05,3.56352335742329e-05,0.03519950582087,3.56352335742435e-05,3.56352335742327e-05,3.56352335742295e-05,0.0540480675231647,3.56352335742156e-05,0.0431970180393025,3.56352335742329e-05,3.56352335742714e-05,3.56352335741868e-05,3.56352335742299e-05,3.56352335742617e-05,3.56352335742346e-05,3.56352335742341e-05,3.56352335742336e-05,0.0841067779464971
"37366215483200",3.68224656914314e-05,3.68224656914299e-05,3.6822465691431e-05,3.68224649342414e-05,3.68224656914259e-05,3.6822465691417e-05,0.0626400239760194,0.0573074135542471,0.0284283398415111,0.0127911735076499,0.0116743335141978,3.68224656914478e-05,0.465150904996394,3.68224656914308e-05,3.68224656914741e-05,3.68224655548142e-05,3.68224656914307e-05,0.0499970313710107,3.68224656917163e-05,3.68224656914312e-05,3.68224656914254e-05,3.68224656914303e-05,0.0516666119192645,3.68224656913542e-05,3.68224656914402e-05,3.68224656914955e-05,3.68224656914223e-05,3.68224656914705e-05,3.68224656914308e-05,3.68224656914803e-05,0.0388271230056113,3.68224656914351e-05,3.68224656914593e-05,3.68224656915545e-05,3.68224656913769e-05,0.00279369784519425,3.68224656912307e-05,3.68224656914297e-05,3.68224656913814e-05,0.217655494964742
"45526653344800",5.70182002986515e-05,5.70182002986695e-05,5.70182002986731e-05,0.0184366408067812,5.70182002986787e-05,0.0190929128342165,5.70182008622536e-05,0.0748685093249812,5.7018200298676e-05,5.70182002986505e-05,5.70182002986702e-05,5.7018200298712e-05,0.551405563001126,5.70182002986645e-05,5.7018200298684e-05,0.0165440462909826,5.70182002986991e-05,5.70182002986726e-05,5.70182002986716e-05,0.0120231701550261,0.127071356632627,5.7018200298695e-05,5.70182002986682e-05,0.0165410102875296,5.70182002987231e-05,5.70182002986868e-05,0.0682710493361952,5.70182002986693e-05,5.70182002986734e-05,5.70182002987247e-05,5.70182002986739e-05,5.70182002986803e-05,5.70182002986709e-05,5.70182002986086e-05,5.70182002986758e-05,5.70182002987867e-05,5.70182002986527e-05,0.03032729396136,5.70182002986722e-05,0.0637649195599492
"37366215485400",5.53898758456254e-05,5.53898758456785e-05,5.53898758456533e-05,5.53898760715547e-05,5.5389875845675e-05,5.53898758456751e-05,5.53898750598886e-05,0.0593565528082745,5.53898758456791e-05,5.53898758457356e-05,0.183833594344446,5.53898758456815e-05,0.3593634320299,5.53898758456741e-05,5.53898758456107e-05,5.53898758456807e-05,5.53898758456977e-05,5.53898758456755e-05,0.0195379590455096,0.02812802983061,5.53898758457021e-05,5.53898758456812e-05,0.00547647563550848,5.53898758456863e-05,5.53898758456729e-05,5.53898758456745e-05,0.0102832223632444,5.53898758456678e-05,5.5389875845689e-05,5.53898758456915e-05,5.53898758456698e-05,5.53898758456831e-05,5.53898758456709e-05,5.53898758456719e-05,5.53898758456827e-05,5.53898758456717e-05,0.0190096055655599,5.53898758457086e-05,0.120891054688893,0.192458377413244
"45526653343100",3.99847473584006e-05,3.99847473584318e-05,3.99847473584283e-05,0.0111955569624783,5.09506005786094e-05,0.0259073507190769,3.99847473560038e-05,0.323042639966664,3.99847473584282e-05,3.99847473584141e-05,3.99847473584203e-05,3.99847473584246e-05,0.381251663509285,3.99847473584295e-05,3.99847473584298e-05,3.99847482899928e-05,3.99847473584131e-05,0.0162879981083493,3.99847473114761e-05,3.99847473584201e-05,3.99847473584128e-05,3.99847473584224e-05,3.99847473584267e-05,0.0705793632700716,0.00137466024823078,0.0486669187004935,0.120443355493138,3.99847473584508e-05,3.99847473584579e-05,3.99847473584274e-05,3.99847473584616e-05,3.9984747358414e-05,3.99847473584139e-05,3.99847473584319e-05,3.99847473584429e-05,3.99847473584191e-05,3.9984747358376e-05,3.99847473584173e-05,3.99847473584246e-05,3.99847473584272e-05
"43379169698300",3.02875070410468e-05,3.02875070411424e-05,3.02875070411511e-05,3.02875071830069e-05,3.02875070411582e-05,3.02875070411398e-05,3.02875070411473e-05,0.0672533853838422,0.10471884009913,3.02875070411472e-05,3.02875070411175e-05,3.028750704115e-05,0.312065580543587,3.02875070411448e-05,3.02875070411633e-05,3.02875067843436e-05,3.02875070411498e-05,3.3392549584068e-05,0.0682599334359372,3.02875070411437e-05,3.02875070411435e-05,3.02875070410965e-05,0.0201803713204314,3.02875070411108e-05,0.0921995687868703,3.02875070411502e-05,3.02875070411435e-05,0.0283150047815176,0.145744863035357,3.02875070411464e-05,3.02875070411346e-05,3.02875070411501e-05,0.0467064918906088,0.0202086408424019,3.02875070411544e-05,3.02875070411464e-05,3.02875070411223e-05,3.0287507041147e-05,3.02875070411441e-05,0.0934658771336968
"43379169699300",3.4611971416976e-05,3.46119714169947e-05,3.46119714169861e-05,0.0012897473803156,3.46119714170035e-05,3.46119714170891e-05,0.0259373014536761,0.132346312621425,3.46119714170002e-05,3.46119714169954e-05,3.4611971416989e-05,3.4611971416931e-05,0.481452672586995,3.46119714170502e-05,0.118081564177703,3.46119708679714e-05,3.46119714169953e-05,3.46119714169945e-05,3.46119719793907e-05,3.46119714169891e-05,3.46119714169934e-05,3.46119714169952e-05,0.106289532936304,3.46119714169792e-05,3.46119714169879e-05,3.46119714169775e-05,3.46119714169903e-05,3.46119714169595e-05,3.46119714169908e-05,3.4611971416992e-05,0.0351479653038088,3.46119714169858e-05,3.46119714169523e-05,3.46119714169606e-05,3.46119714169607e-05,3.46119714169688e-05,3.46119714170144e-05,3.4611971416979e-05,0.0188955270501425,0.0794864053756905
"43379169699400",3.57952877351336e-05,3.57952877351429e-05,3.57952877351382e-05,0.0266284767857044,3.57952877351299e-05,3.57952877351378e-05,0.0719482854833091,0.183947650924038,3.57952877351284e-05,0.00374039032744716,3.57952877351403e-05,3.5795287735109e-05,0.505057423515597,3.57952877350738e-05,3.57952877351449e-05,3.57952870833482e-05,0.112652679426578,3.57952877351387e-05,3.57952877011204e-05,3.579528773514e-05,3.57952877351197e-05,3.57952877351207e-05,0.0395236743562981,3.57952877351241e-05,3.57952877351391e-05,3.57952877351302e-05,0.0553559699741897,3.5795287735138e-05,3.57952877351366e-05,3.57952877350845e-05,3.57952877351411e-05,3.57952877351445e-05,3.57952877351394e-05,3.57952877351377e-05,3.57952877351083e-05,3.57952877351446e-05,3.57952877351067e-05,3.57952877351292e-05,3.57952877352207e-05,3.57952877351394e-05
"43379169699700",3.90028361384243e-05,3.90028361384028e-05,3.90028361383851e-05,0.057271588335877,3.90028361384045e-05,3.90028361384044e-05,3.90028361387853e-05,3.9002836138403e-05,3.90028361383823e-05,3.90028361384108e-05,3.90028361383844e-05,3.90028361384977e-05,0.513215882253995,3.90028361384257e-05,3.90028361384157e-05,3.90028361383626e-05,3.90028361383893e-05,3.90028361384065e-05,3.90028361228757e-05,3.90028361384029e-05,0.034301840898899,3.90028361383964e-05,0.0163423958250751,3.90028361383464e-05,0.0182392677022298,3.90028361384211e-05,0.00735920226380152,3.90028361384039e-05,3.90028361383887e-05,3.90028361384046e-05,3.90028361383945e-05,0.098439660519967,3.90028361383315e-05,3.90028361384451e-05,0.0272090593143835,0.00561404019301686,3.90028361387312e-05,3.90028361383551e-05,3.90028361383971e-05,0.220836977608617
"43808666423800",3.62385152963613e-05,3.62385152963209e-05,3.62385152963481e-05,0.0123483585124572,3.62385152963367e-05,3.62385152963403e-05,0.00227631650346868,0.0889843500761052,3.62385152963717e-05,3.62385152963413e-05,3.62385152963607e-05,3.62385152963531e-05,0.488408809469165,3.62385152963382e-05,3.62385152963595e-05,3.62385152963508e-05,3.62385152963569e-05,3.62385152963484e-05,3.62385152717562e-05,3.62385152963391e-05,3.62385152963369e-05,3.62385152963496e-05,0.0765626708312579,3.62385152963392e-05,0.0123634154588447,3.62385152963471e-05,0.00803944077456434,3.6238515296459e-05,0.0373079499011579,3.62385152963933e-05,3.62385152963465e-05,3.6238515296412e-05,3.62385152963445e-05,3.62385152963415e-05,3.62385152963173e-05,3.6238515296306e-05,0.0295431618026725,3.62385152963421e-05,3.62385152963537e-05,0.24307837121144
"43808666423900",3.67591991158959e-05,0.0314846338781219,0.0357979756604853,3.67591991158966e-05,3.67591991158929e-05,3.67591991158949e-05,0.0156141890795014,3.67591991158842e-05,3.67591991159043e-05,3.67591991158964e-05,3.67591991158445e-05,3.67591991158941e-05,0.385167711573037,3.67591991159017e-05,3.67591991158945e-05,3.67591996792921e-05,0.0890827946648162,3.67591991158931e-05,3.67591991158976e-05,3.67591991154884e-05,3.675919911586e-05,3.675919911593e-05,0.125826073418121,3.67591991158964e-05,0.00996610239078475,3.67591991158922e-05,0.0279856335699922,3.67591991159044e-05,3.67591991158293e-05,3.67591991159111e-05,0.0593382437269376,3.67591991158951e-05,3.67591991158369e-05,3.67591991159242e-05,3.67591991158968e-05,3.67591991159441e-05,3.67591991159683e-05,3.67591991159099e-05,3.67591991159186e-05,0.218633866064162
"43808666424900",4.84749471927885e-05,4.84749471927648e-05,4.84749471927722e-05,0.0236789793345508,4.84749471927754e-05,4.84749471927802e-05,4.84749457716411e-05,0.0666225766732868,4.84749471928213e-05,4.84749471927793e-05,4.84749471927939e-05,0.0799279823844908,0.300197173755443,4.84749471927729e-05,4.84749471927789e-05,0.0175788595869713,0.128462144305414,4.8474947192782e-05,0.0275878179732193,4.84749471927828e-05,4.84749471927782e-05,4.84749471927792e-05,4.84749471927811e-05,4.84749471927825e-05,4.84749471927863e-05,4.84749471927906e-05,0.0190526037605428,0.0171352013749978,6.28087120434872e-05,4.84749471927766e-05,4.84749471928167e-05,4.8474947192782e-05,4.84749471927817e-05,4.84749471927635e-05,0.0253257851859504,4.84749471927946e-05,4.84749471928728e-05,0.0255776002670741,4.84749471927826e-05,0.267481643113231
"43379169695300",0.162693491732184,0.147417314903178,0.0109561234364796,3.38110964677752e-05,0.067805814116097,3.38110964677583e-05,3.3811096467775e-05,0.176550719881477,3.38110964677424e-05,3.38110964677805e-05,3.38110964677413e-05,3.38110964677667e-05,0.346120502809242,3.3811096467784e-05,3.38110964677726e-05,3.38110964677739e-05,3.38110964677736e-05,3.38110964677757e-05,3.38110963507322e-05,3.38110964677803e-05,3.38110964677678e-05,3.38110964677732e-05,3.38110964677754e-05,3.38110964677736e-05,3.38110964677859e-05,3.38110964677651e-05,0.00063511161593334,3.38110964677739e-05,0.0189073078099908,3.3811096467766e-05,3.3811096467774e-05,3.38110964678064e-05,3.38110964677735e-05,3.38110964677764e-05,3.38110964677816e-05,3.38110964677976e-05,3.38110964678609e-05,3.38110964677815e-05,3.38110964677933e-05,0.0678654697050352
