"","ADARB2_GRIK1_Inh","CABP7_CACNA1G_Ex","CABP7_MEIS2_Ex","CADPS2_GATA3_Inh","CCK_ZFHX4_Ex","EMX2_PENK_Inh","FOXP2_TCF7L2_Ex","GATA3_DACH1_Inh","GATA3_LYPD1_Inh","GRIA4_ETV1_Ex","IRX1_IRX2_Inh","KIAA1217_CACNA1G_Ex","KIAA1217_GRIK1_Ex","LYPD1_SCN4B_Ex","MEIS1_ST18_Inh","MEIS2_CALB2_Inh","MEIS2_NDNF_Inh","MEIS2_PAX7_Inh","MEIS2_RELN_Inh","NTNG2_CACNA1G_Ex","NTS_ZFHX4_Ex","NXPH1_POSTN_Ex","PCP4_CADPS2_Inh","PENK_SCN4B_Ex","PVALB_EBF1_Inh","PVALB_LYPD1_Inh","RELN_FOXP2_Inh","RSPO3_SPON1_Ex","SLIT2_ETV1_Ex","SLIT2_FXYD6_Ex","SLIT2_ZFHX4_Ex","SPON1_MEIS2_Ex","SPON1_TAC1_Ex","SST_CACNA1G_Ex","VIP_SOX6_Ex","ZFHX4_CHL1_Inh","ZFHX4_GATA3_Inh","ZFHX4_PAX7_Inh","ZIC1_ZIC2_Ex"
"32641751467900",6.46630053656392e-05,0.0947037537480476,0.00545547315403701,6.46630053655941e-05,6.46630053655673e-05,0.412559578667586,0.00168754306170189,0.0908247646039998,6.46630053656403e-05,6.46630053655893e-05,6.46630053656181e-05,6.46630053657299e-05,6.46630053655893e-05,6.46630053813981e-05,6.46630053644693e-05,0.141423143044776,6.46630053655868e-05,6.46630053655896e-05,0.0601957951814625,6.46630053655893e-05,6.46630053439388e-05,6.46630053663663e-05,6.46630053655941e-05,0.109573886527813,6.46630053656121e-05,0.064454824076217,6.46630053814512e-05,6.46630056081089e-05,0.0124631476951839,6.46630053656175e-05,6.46630053655329e-05,6.46630053658836e-05,0.00484752608872895,6.46630053679978e-05,6.46630053205092e-05,6.46630053655925e-05,6.46630053655915e-05,6.46630053655363e-05,6.46630053655974e-05
"27058293977200",0.0798208893053425,4.2737991011791e-05,0.00183045242489697,0.0876237243327733,4.27379910117725e-05,0.444601376637899,4.27379910116476e-05,4.2737991011722e-05,0.158739655433691,4.27379910117013e-05,4.27379910117099e-05,4.27379910117069e-05,4.27379910102281e-05,4.27379924664045e-05,0.0809415566608831,4.37367475813218e-05,4.27379910117169e-05,4.2737991011631e-05,4.27379910118052e-05,4.27379910116558e-05,4.27379911063954e-05,0.130913521238691,4.27379924683053e-05,4.27379910117054e-05,4.27379910115548e-05,4.27379910117008e-05,4.27379904540592e-05,4.27379902819162e-05,4.27379910118621e-05,4.27379910117082e-05,4.27379911813336e-05,4.27379910117049e-05,4.27379909583279e-05,0.0142029474875325,4.27379910121095e-05,4.27379910117391e-05,4.27379910117211e-05,4.2737991011698e-05,4.27379895364824e-05
"32641751466900",8.13408656552529e-05,8.13408656553583e-05,0.0468851495923899,8.13408656553528e-05,8.13408656535032e-05,0.469260999402532,8.13408656575442e-05,8.13408656552496e-05,8.13408656553566e-05,8.13408656546847e-05,0.0248699680866015,8.13408659192639e-05,8.13408656554227e-05,8.13408658080862e-05,8.1340865657282e-05,8.13408656553523e-05,8.13408656548847e-05,8.1340865655279e-05,8.13408656553964e-05,8.1340865655446e-05,8.13408656554276e-05,8.13408656481324e-05,8.13408651119008e-05,0.166800416229842,0.0424887694019375,0.0362920141038837,8.13408661858663e-05,8.13408661754303e-05,8.13408655690716e-05,8.13408657716191e-05,8.13408656550566e-05,0.128566747306834,8.13408656553374e-05,8.13408656553537e-05,0.0494749965172576,8.1340865655325e-05,0.0329207133881137,8.13408656553657e-05,8.13408656553874e-05
"30494267817400",2.11521882029151e-05,2.115218817602e-05,0.741544502468259,2.11521882028833e-05,2.11521882029817e-05,0.00434763033020451,2.11521882026796e-05,2.11521882028673e-05,2.11521882028132e-05,2.11521882028821e-05,2.11521882028703e-05,2.11521880203654e-05,2.11521882029013e-05,2.11521897323637e-05,2.11521882859141e-05,0.0439768153719096,2.11521876947404e-05,2.1152188072453e-05,2.11521882028259e-05,0.0340881177662512,2.11521882025334e-05,2.11521912452077e-05,2.11521880386764e-05,0.16777333607007,2.11521882028801e-05,2.11521882030255e-05,2.11521904330032e-05,2.11521885456777e-05,2.11521882016859e-05,2.11521882028753e-05,2.11521883961675e-05,2.11521882028872e-05,0.00757157577519943,2.11521882028624e-05,2.11521882028684e-05,2.11521882028522e-05,2.11521891206955e-05,2.1152188202875e-05,2.1152188288674e-05
"30494267819100",9.01216486971961e-05,9.01216486916845e-05,0.216042869043486,9.01216486848893e-05,9.01216486919849e-05,0.400829151798482,9.01216484383976e-05,9.01216486916955e-05,9.01216486917448e-05,9.01216486916885e-05,9.01216486917985e-05,9.01216486338492e-05,9.0121648691689e-05,9.01216480069109e-05,9.01216486917227e-05,0.0605857524243772,9.01216486916783e-05,9.01216486831356e-05,9.01216486915397e-05,9.01216486917545e-05,9.01216493816486e-05,9.01216486914797e-05,9.01216468238861e-05,0.0482031635277308,0.0150891465553257,0.126678901153585,0.0386913253947029,9.01216502513554e-05,9.01216486916875e-05,9.01216486916967e-05,9.01216486916555e-05,9.01216486916798e-05,0.0910859189937574,9.01216486886674e-05,9.01216484487092e-05,9.01216486874926e-05,9.01216486925866e-05,9.01216486749146e-05,9.01216486917879e-05
"31782758008500",4.44356028810435e-05,4.44356028809596e-05,0.105899217018751,0.0368241443695342,4.44356028811168e-05,0.628767123987742,4.44356025003722e-05,4.44356028810155e-05,4.44356028810294e-05,4.44356028810047e-05,0.0543204639292246,0.00822949922328075,4.44356028810617e-05,4.44356032111633e-05,4.44356028809992e-05,0.069542142799596,4.44356028809891e-05,4.44356028640182e-05,4.44356028811049e-05,4.4435602880992e-05,4.44356070633901e-05,4.44356029354396e-05,4.44356029772659e-05,0.0250030097491742,4.44356028810135e-05,0.0422190348009859,4.44356028810185e-05,4.44356035809693e-05,4.44356028810182e-05,4.44356028809422e-05,4.44356028810999e-05,4.44356028810839e-05,4.44356028793771e-05,0.0141832587357077,4.44356028809907e-05,4.44356028810294e-05,4.44356028811035e-05,4.44356028810699e-05,0.0137234728974893
"31353261277000",0.0271743593436022,3.4656764575693e-05,0.52627712912853,3.46567645739293e-05,3.46567645756969e-05,0.228363407622955,3.46567645759209e-05,3.46567645763012e-05,3.46567645751837e-05,3.4656764575707e-05,3.46567645756866e-05,3.46567655954143e-05,3.46567645757139e-05,3.46567638266148e-05,3.46567646385549e-05,0.0171229974718876,3.46567645753737e-05,0.0187160682023097,3.46567645756631e-05,3.46567645716376e-05,3.46567642372869e-05,3.46567645755809e-05,3.46567645756987e-05,0.139719059118091,3.46567645757002e-05,3.46567645756891e-05,3.46567643366019e-05,3.46567646776907e-05,3.46567645757407e-05,3.46567645764153e-05,3.46567645760065e-05,3.4656764575702e-05,0.012672124400534,3.46567645757e-05,0.0136067979187913,3.46567645757262e-05,3.46567645755183e-05,0.0153083538561728,3.46567645787335e-05
"29205777627700",4.50095845360063e-05,4.50095845359858e-05,0.0197849331043846,4.5009584536122e-05,4.50095845360221e-05,0.265085292673961,4.50095845358099e-05,0.132073028565384,0.0294960781166184,4.50095845359851e-05,0.0945355879363721,4.5009584800098e-05,4.50095845360175e-05,4.50095847966233e-05,4.50095845359015e-05,0.0520448576728113,0.00244554805172035,4.50095845359862e-05,0.00785186836228268,4.50095845359866e-05,4.50095845364289e-05,4.50095849300266e-05,4.50095845359856e-05,0.236434546161732,4.50095845360023e-05,4.50095845359856e-05,4.50095844569357e-05,0.0519704317534817,4.50095845352859e-05,4.50095845359233e-05,4.50095845360021e-05,0.107017559233402,4.5009584536598e-05,4.50095845373246e-05,4.50095845359836e-05,4.50095845360264e-05,4.50095845359872e-05,4.50095845361332e-05,4.50095845359872e-05
"30064771084500",0.135028082156727,6.74486518326066e-05,0.0129997061405049,6.74486521007556e-05,6.74486518325387e-05,0.380829883701689,6.74486518326112e-05,6.74486518326028e-05,6.74486518325998e-05,6.74486518325616e-05,6.74486518326425e-05,6.74486518326258e-05,6.74486518326065e-05,6.74486518326029e-05,0.060813732057131,0.170844476406807,6.74486518326702e-05,6.74486518325419e-05,0.00980541790864371,6.74486518326035e-05,6.74486518333802e-05,6.74486518325859e-05,6.74486516865824e-05,0.0461281033862495,6.74486518326047e-05,0.0403237384684082,6.74486518326071e-05,6.74486507496105e-05,6.74486525561589e-05,6.74486518326075e-05,6.74486517331746e-05,6.74486518324859e-05,0.0096196968956872,6.74486518326081e-05,6.74486518344465e-05,0.0781388815203607,6.74486518326042e-05,6.74486518326518e-05,0.0535797191068134
"30064771086900",4.77312881783465e-05,4.77312881787902e-05,4.77312881788168e-05,4.77312881430734e-05,4.77312881787598e-05,0.586933100295994,4.77312897621967e-05,4.77312881788103e-05,4.77312881789552e-05,4.77312881788108e-05,4.77312881788131e-05,4.77312887200636e-05,4.77312881792604e-05,4.77312882446744e-05,4.77312881788155e-05,0.210354918319403,4.77312881788088e-05,4.7731288175547e-05,4.77312881788164e-05,4.77312881788039e-05,4.77312883168161e-05,4.7731288697262e-05,4.77312881788135e-05,0.142737381447364,4.77312881789564e-05,4.77312881788248e-05,0.0122587627973556,4.7731287743254e-05,4.77312881788434e-05,4.77312881788293e-05,4.7731287414771e-05,4.77312881786092e-05,0.00765424110100448,4.77312881788064e-05,0.0384864635271691,4.77312881789832e-05,4.77312885988196e-05,4.77312881788839e-05,4.77312879591777e-05
"20186346308400",0.0786516687938039,4.95998374136832e-05,0.0132737428073294,4.95998374105944e-05,4.95998374103935e-05,0.613902616172858,4.95998372017528e-05,4.95998374681396e-05,4.95998374105478e-05,4.95998374106161e-05,8.68070526501007e-05,4.95998374105382e-05,4.9599837484949e-05,4.9599837410542e-05,4.95998374105395e-05,0.00596747360790399,4.95998374105395e-05,4.95998374105197e-05,4.9599837410548e-05,4.95998374362951e-05,4.95998374460477e-05,0.0676912221060329,4.95998374079127e-05,4.9599837410539e-05,4.95998374105342e-05,4.95998374103645e-05,0.152649249109051,4.95998322720105e-05,4.95998374104983e-05,0.0502369553313817,4.95998374105082e-05,4.95998374104782e-05,4.95998372675856e-05,0.0160522699019672,4.95998374140193e-05,4.9599837410532e-05,4.9599837409516e-05,4.95998374105518e-05,4.95998374104343e-05
"42090679517100",5.82120726680995e-05,5.82120726675223e-05,5.82120726675277e-05,0.0938362054040275,5.82120726675825e-05,0.335360049130888,5.82120728040813e-05,0.172231784070488,5.8212072667532e-05,5.82120726671847e-05,5.82120726675278e-05,5.82120726675704e-05,0.0585314725407921,5.82120739696234e-05,5.82120726711635e-05,5.82120726669322e-05,5.82120726675221e-05,5.82120751239153e-05,5.82120726674847e-05,5.82120726675104e-05,5.8212072667506e-05,5.82120726663446e-05,5.82120726674675e-05,5.82120726675289e-05,5.82120726675067e-05,0.00955367954660582,5.82120724852444e-05,0.031149038530377,5.82120726675375e-05,5.82120727230476e-05,5.82120726676471e-05,5.82120726675339e-05,5.82120728320858e-05,0.105565832343571,5.82120726631442e-05,5.82120726679102e-05,0.191967364176265,5.82120726675279e-05,5.82120730290199e-05
"34789235115200",5.68675855979871e-05,5.68675855980515e-05,0.0188798845853526,5.6867585600146e-05,5.68675855980462e-05,0.342501121427977,5.68675855979699e-05,5.68675855995052e-05,5.68675855979629e-05,5.68675855979685e-05,5.68675855979694e-05,5.68675855874863e-05,5.68675855420915e-05,5.68675855352054e-05,5.68675855979858e-05,0.0740949535126022,0.048801580091189,5.68675855994204e-05,0.106638113578214,5.68675855980718e-05,5.68675855980733e-05,5.68675857463251e-05,5.68675849622721e-05,0.239040189005814,5.6867585597186e-05,0.054865312161998,5.68675855979613e-05,5.68675817379e-05,5.68675855979637e-05,5.68675855979329e-05,5.6867585597945e-05,5.68675855980466e-05,5.68675855980263e-05,5.68675855979775e-05,5.68675855979699e-05,5.68675855974385e-05,5.68675855854655e-05,5.68675856005874e-05,0.113415950487797
"34789235112400",4.4123296208745e-05,4.41232962087898e-05,0.255313685451525,4.41232969992679e-05,4.41232962087515e-05,0.430474490309885,0.0460593372399865,4.41232962087652e-05,4.41232962087442e-05,4.41232962087581e-05,0.036626746763408,4.41232962087673e-05,4.41232962087786e-05,4.41232953802454e-05,4.4123296208412e-05,0.0130665047887751,4.4123296207087e-05,0.0188297527081729,4.41232962087134e-05,4.41232962089453e-05,0.0385520247722418,4.41232962087684e-05,4.41232962087728e-05,4.41232962087729e-05,4.41232962087696e-05,0.101393812936091,4.41232962115318e-05,4.4123296446523e-05,4.41232962090321e-05,4.41232961981124e-05,4.41232962088396e-05,4.41232962087753e-05,4.41232962087488e-05,4.41232962087739e-05,4.41232962083611e-05,4.41232962178082e-05,0.0583599461434524,4.41232962086593e-05,4.41232962094016e-05
"34789235111300",6.39125946124455e-05,6.39125945090797e-05,0.0862020458211509,6.3912594321161e-05,6.39125945090969e-05,0.277213124482306,0.0294242452219208,6.3912594509088e-05,6.39125945242074e-05,6.391259450905e-05,6.39125945090765e-05,6.39125945092735e-05,6.39125945439487e-05,0.134097926913982,0.0605461095311745,0.00341101086716644,6.39125945090733e-05,6.39125945091694e-05,0.101154826199418,6.3912594509115e-05,6.39125945090698e-05,6.39125945090592e-05,0.0165539317072961,0.131811438552342,6.39125945090746e-05,0.0484737161840142,6.39125943665217e-05,6.3912593402193e-05,6.39125945090744e-05,6.39125945147241e-05,6.39125945090792e-05,6.39125945090927e-05,0.0590965610174506,0.0472771932609236,6.39125945026216e-05,6.39125945090783e-05,0.00307614278490602,6.39125945090941e-05,6.39125945071113e-05
"33500744925100",4.65836683847233e-05,4.65836683831089e-05,0.530251209269983,4.65836682179176e-05,4.65836683833124e-05,0.360991527091068,0.0434008526553504,4.65836683824801e-05,4.65836683831032e-05,4.65836683831777e-05,4.65836683832057e-05,4.65836683830763e-05,4.65836682186979e-05,4.65836675360442e-05,4.65836683831412e-05,4.6583668383154e-05,4.65836683832123e-05,4.65836683862964e-05,4.6583668381534e-05,4.65836683832408e-05,4.65836683831501e-05,4.65836683831342e-05,0.0151269728926207,0.048645593366915,4.65836683831421e-05,4.65836683831422e-05,4.65836675778879e-05,4.65836684160567e-05,4.65836683831475e-05,4.65836683839656e-05,4.65836675893634e-05,4.65836683831389e-05,4.65836702617753e-05,4.65836683831871e-05,4.65836683829499e-05,4.65836683336525e-05,4.65836683825253e-05,4.65836683831819e-05,4.65836683302355e-05
"33071248194400",0.044564753672515,2.99047998261182e-05,0.65119853009931,2.99047998288266e-05,2.99047998260802e-05,0.145991508354466,2.99047998724375e-05,2.99047998259496e-05,2.9904799826072e-05,0.067655957450263,2.99047998260702e-05,2.99047998260782e-05,2.99047989698605e-05,2.99047993798507e-05,2.99047999545703e-05,0.0413646687512286,2.99047997726386e-05,2.99047998259785e-05,2.99047998260724e-05,0.00575753210243087,2.99047997300967e-05,2.99047998260824e-05,2.99047998260853e-05,2.99047998260397e-05,0.042510095976562,2.99047998260934e-05,2.99048007085804e-05,2.99047996175651e-05,2.99047998260861e-05,2.99047998260802e-05,2.99047998260444e-05,2.99047998264313e-05,2.99047998238673e-05,2.99047998260826e-05,2.99047997138053e-05,2.99047998259962e-05,2.99047993308462e-05,2.99047998260866e-05,2.99047998262533e-05
"34359738385700",5.68530528451807e-05,5.68530528451733e-05,5.6853052845179e-05,5.68530528451739e-05,5.6853052843897e-05,0.226174107912685,5.68530528525625e-05,5.68530528465746e-05,5.68530528451844e-05,0.0066056738379719,5.68530528450877e-05,5.68530528451355e-05,0.0172206262490438,5.68530518243238e-05,0.0945062751003821,0.168062731376596,5.68530528451841e-05,5.68530528451502e-05,5.68530528452317e-05,5.685305284537e-05,5.68530528452322e-05,5.68530528454822e-05,0.0138326065686198,0.142165632880337,0.163955456208605,5.68530528451814e-05,5.68530534300951e-05,5.68530533464244e-05,5.68530528456498e-05,5.68530528460394e-05,5.68530528692558e-05,0.133486634304605,5.68530537715697e-05,0.0218378834834962,5.68530528451827e-05,5.68530528447045e-05,5.68530533401337e-05,5.68530528449783e-05,0.0105604865964729
"33930241656100",7.19611030812603e-05,7.19611030767497e-05,7.19611030767436e-05,7.1961103076736e-05,7.19611030769097e-05,0.387389806316685,7.19611030444039e-05,0.147140210359914,7.19611030767429e-05,0.0932281309306201,7.19611030767443e-05,7.19611030767519e-05,7.19611030768138e-05,7.19611024613758e-05,7.19611031742254e-05,0.110372846826103,7.1961103076795e-05,7.1961103078129e-05,7.1961103076748e-05,7.19611030767501e-05,7.19611030767436e-05,7.19611025785857e-05,0.0425956955383625,0.160546365855226,7.19611030767454e-05,7.19611030767074e-05,7.19611019653454e-05,0.0239437792508165,7.19611030767791e-05,7.19611031052089e-05,7.19611030767547e-05,7.19611030767115e-05,0.00236575368224107,7.19611030767493e-05,7.19611030767486e-05,7.19611030768649e-05,0.030258578149854,7.19611030766885e-05,7.19611030767177e-05
"33930241652600",0.00586534244653852,0.0247608250808348,6.348810206337e-05,6.34881020632593e-05,6.34881020633316e-05,0.388540281949017,6.34881020633284e-05,6.34881020631802e-05,0.165043903731896,6.34881020633275e-05,6.3488102063943e-05,6.34881020633275e-05,6.34881016937804e-05,0.0616986748773423,6.34881020680907e-05,0.0373324532567212,6.34881020634066e-05,6.34881020635268e-05,6.3488102063315e-05,6.34881020632878e-05,0.0463792856731304,6.34881020633324e-05,6.34881020666173e-05,6.34881020633265e-05,0.0161709411802284,0.108355719593765,6.34881020898189e-05,6.3488101324646e-05,6.3488102063325e-05,6.34881020657379e-05,6.34881020633476e-05,6.34881020633789e-05,0.116237707439241,6.34881020633216e-05,6.348810206123e-05,6.34881020633368e-05,6.34881020633575e-05,0.0278371979145897,6.34881020574558e-05
