"","ADARB2_GRIK1_Inh","CABP7_CACNA1G_Ex","CABP7_MEIS2_Ex","CADPS2_GATA3_Inh","CCK_ZFHX4_Ex","EMX2_PENK_Inh","FOXP2_TCF7L2_Ex","GATA3_DACH1_Inh","GATA3_LYPD1_Inh","GRIA4_ETV1_Ex","IRX1_IRX2_Inh","KIAA1217_CACNA1G_Ex","KIAA1217_GRIK1_Ex","LYPD1_SCN4B_Ex","MEIS1_ST18_Inh","MEIS2_CALB2_Inh","MEIS2_NDNF_Inh","MEIS2_PAX7_Inh","MEIS2_RELN_Inh","NTNG2_CACNA1G_Ex","NTS_ZFHX4_Ex","NXPH1_POSTN_Ex","PCP4_CADPS2_Inh","PENK_SCN4B_Ex","PVALB_EBF1_Inh","PVALB_LYPD1_Inh","RELN_FOXP2_Inh","RSPO3_SPON1_Ex","SLIT2_ETV1_Ex","SLIT2_FXYD6_Ex","SLIT2_ZFHX4_Ex","SPON1_MEIS2_Ex","SPON1_TAC1_Ex","SST_CACNA1G_Ex","VIP_SOX6_Ex","ZFHX4_CHL1_Inh","ZFHX4_GATA3_Inh","ZFHX4_PAX7_Inh","ZIC1_ZIC2_Ex"
"75161927687000",3.48458472074479e-05,3.08968324164104e-05,0.0690965721759317,3.08968324164677e-05,3.08968324164174e-05,0.321134512541207,3.08968324164086e-05,3.08968324163898e-05,0.0325029939972724,3.08968324164093e-05,0.0574011071017898,3.08968324163938e-05,3.08968324164132e-05,3.08968324163197e-05,3.08968324164393e-05,0.0537323268362074,3.08968324163976e-05,3.08968324164099e-05,3.08968324164149e-05,3.08968324163666e-05,0.00460049916819659,3.08968324164134e-05,3.08968322934971e-05,3.08968324164161e-05,3.08968324164302e-05,0.0178983473437109,3.08968324164235e-05,3.0896832416384e-05,3.08968324163738e-05,0.0163999702367366,3.08968324164073e-05,3.08968324164277e-05,0.0690110115867432,0.0719557387236226,3.0896832330671e-05,0.062540291167854,0.0770400885802057,5.59602508853278e-05,0.145854210464644
"74732430959500",0.0627202233671181,1.97176526593129e-05,0.018759931791721,1.97176526593539e-05,1.97176526593257e-05,0.294229266251168,1.97176509586062e-05,1.97176526593088e-05,0.0477618569001907,1.9717652659319e-05,1.97176526592299e-05,1.97176526593195e-05,1.97176526593194e-05,1.97176526583048e-05,1.97176526258499e-05,0.0191354784671308,1.9717652659315e-05,0.0802196050796061,0.0610297746361421,1.97176526593268e-05,1.97176526593176e-05,1.97176526561861e-05,1.97176526593206e-05,0.163481228421442,1.97176526593132e-05,1.97176526593299e-05,1.97176526593132e-05,1.97176526593186e-05,1.97176526593133e-05,1.97176526591766e-05,1.9717652552585e-05,0.216993954394046,1.97176522296365e-05,1.9717652729529e-05,1.97176544888117e-05,0.0350968687646906,1.97176526593369e-05,1.97176526593341e-05,1.97176526593062e-05
"55405078128600",3.95351125685754e-05,3.95351125685658e-05,3.95351125685654e-05,0.0109583453738488,3.95351125685748e-05,0.540413430223549,0.0608293745315881,3.95351125685776e-05,3.9535112568555e-05,3.95351125685778e-05,3.95351125685961e-05,3.95351125685394e-05,3.9535112647641e-05,3.95351125685357e-05,3.95351125689257e-05,0.176913832108969,3.95351125685422e-05,3.95351125690903e-05,3.95351125685756e-05,3.95351125685698e-05,3.95351125685655e-05,0.0112325700472682,3.95351125685572e-05,0.0871493189555085,0.0738835848557931,3.95351125685461e-05,3.95351125363577e-05,0.0227702078420337,3.95351125694148e-05,3.95351125685666e-05,3.95351131014521e-05,3.95351125685669e-05,3.95351120682929e-05,0.0146632826843041,3.95351125685573e-05,3.95351125684613e-05,3.95351125685703e-05,3.95351125685889e-05,3.95351125685671e-05
"73014444042000",0.0408481104632379,4.32132682487791e-05,0.0694325551738974,4.32132682203874e-05,4.32132682489396e-05,0.471082089073063,4.32132690947458e-05,4.32132682487202e-05,4.32132682487958e-05,4.32132682488157e-05,4.32132682488003e-05,4.3213268248778e-05,4.32132682487766e-05,4.32132682537736e-05,4.3213267978812e-05,0.0736133179903306,4.32132682487979e-05,4.32132682487793e-05,0.0106576246658546,4.32132682487455e-05,0.0214309664743155,4.32132685824686e-05,4.32132709789212e-05,0.311552511573991,4.32132682487894e-05,4.32132682491291e-05,4.32132682487938e-05,4.32132682488085e-05,4.32132682489983e-05,4.32132682488044e-05,4.32132675261871e-05,4.32132682488001e-05,4.32132667014702e-05,4.32132682516434e-05,4.32132682487764e-05,4.32132682487671e-05,4.32132682487585e-05,4.32132682487633e-05,4.32132682484258e-05
"87617332846000",0.00985030615981718,3.20429087625648e-05,0.0419577776344929,3.20429088322582e-05,3.20429087626187e-05,0.395866850756991,3.20429087626083e-05,3.2042908762578e-05,3.20429087625531e-05,0.320792030466105,3.20429087625038e-05,3.20429087620505e-05,3.204290876257e-05,3.20429087288179e-05,3.20429090762338e-05,3.20429087625595e-05,3.20429087625366e-05,3.20429087625023e-05,3.20429087625737e-05,3.20429087625721e-05,3.2042908762599e-05,3.20429090429488e-05,3.20429101127149e-05,0.193212352309337,3.20429087625559e-05,3.20429087625704e-05,3.20429082907043e-05,3.20429087625603e-05,3.20429087625265e-05,3.20429087625544e-05,3.20429087625013e-05,3.20429087626083e-05,3.20429087625691e-05,3.20429087625668e-05,3.20429087625239e-05,3.20429087625627e-05,3.20429085300017e-05,0.0372632666809401,3.20429106397192e-05
"57123065045500",6.19646738355542e-05,6.19646738282849e-05,6.19646738282816e-05,6.1964673828283e-05,6.19646738282654e-05,0.506947373489668,6.19646738282833e-05,6.19646738282828e-05,6.19646738282573e-05,0.0556928491548928,6.1964673828288e-05,0.00160817923198265,6.19646738283029e-05,6.19646738349873e-05,0.00286121249196324,0.0898442502742669,6.19646738282687e-05,0.00348640208304,0.016454618977989,6.19646738282695e-05,6.19646738282813e-05,6.19646738277637e-05,0.0399063259091595,0.127053580740936,0.0369479144260746,0.0995483897839317,6.19646738236388e-05,6.19646738254075e-05,0.0172508496676184,6.19646738282162e-05,6.1964673823628e-05,6.19646738282547e-05,6.19646738289656e-05,6.19646738282834e-05,6.19646738282834e-05,6.19646738282201e-05,6.19646738282805e-05,6.19646738282708e-05,0.000786972248940319
"81604378629200",4.13369470047921e-05,4.1336947004915e-05,0.027181841862025,0.0162725797017025,4.13369470045086e-05,0.391087581761881,4.13369472124107e-05,4.13369470047555e-05,0.10998945926762,4.13369470044829e-05,4.13369470053066e-05,4.13369470047608e-05,4.13369470047497e-05,4.13369466443302e-05,4.13369470047404e-05,0.3567071687179,4.13369470047551e-05,4.13369470047491e-05,4.13369470047213e-05,4.1336947004751e-05,4.13369470280137e-05,4.13369470320329e-05,0.0514751311582463,4.13369470049993e-05,4.13369470047493e-05,4.13369470047563e-05,0.000304019570595711,4.13369470047266e-05,4.13369470443044e-05,4.133694700477e-05,4.13369474660237e-05,4.13369470047658e-05,4.13369443534119e-05,4.13369470047395e-05,4.1336942683507e-05,4.13369470049253e-05,4.13369470042814e-05,0.0457007726098331,4.13369466281056e-05
"79027398252000",0.0547682088587588,0.00884874813350255,2.66892075375116e-05,2.66892075375138e-05,2.66892075375102e-05,0.484770771726589,2.66892075374897e-05,0.00109357962654529,0.00864386473572873,2.66892075375069e-05,2.66892075375082e-05,2.66892075371206e-05,2.66892075375027e-05,2.66892075384567e-05,2.66892075384086e-05,0.0285947907826405,0.102600691735632,0.0135223981410729,0.0537797839783672,2.66892075375098e-05,2.66892075375077e-05,2.66892073233722e-05,2.66892075375262e-05,0.099731022665723,2.66892075375206e-05,2.66892075375083e-05,2.66892070838968e-05,2.66892075374852e-05,0.0833387424038014,2.66892075838008e-05,2.6689207537494e-05,2.66892075374836e-05,2.66892075368114e-05,2.66892075375031e-05,2.6689207274736e-05,0.048448459270946,0.0036367744297934,0.00755493332334501,2.66892075375083e-05
"84181359007600",3.59642420166768e-05,0.110234366342877,0.0582004693362839,3.59642420166877e-05,3.5964242016611e-05,0.348855244927011,3.59642420166604e-05,3.5964242016693e-05,3.59642420166613e-05,3.59642420166292e-05,3.59642420166607e-05,0.00984915054230831,0.0174391493216581,3.59642421810964e-05,0.0111876812608788,0.0142267727720952,3.59642420166833e-05,3.596424201668e-05,0.0589682686229056,3.5964242016652e-05,0.0240746729302843,3.59642420166604e-05,3.59642420166593e-05,0.204684286643063,3.59642420166529e-05,3.59642420166525e-05,3.59642441026423e-05,3.59642420166675e-05,0.0203156387239447,3.59642420166491e-05,3.59642416218119e-05,0.0211652691074162,3.59642425923197e-05,0.00687870218432134,3.59642420572503e-05,3.59642420166726e-05,0.0489173762176284,0.0441398092564523,3.59642420165849e-05
"77738908062800",3.84731874596009e-05,3.84731874567184e-05,3.84731874594127e-05,3.84731875162797e-05,3.84731874595815e-05,0.516973353921728,3.84731874686627e-05,3.84731874595801e-05,3.8473187459582e-05,0.13080493724712,3.8473187459498e-05,3.84731874595982e-05,3.84731874595552e-05,3.84731874599476e-05,3.84731874595959e-05,0.0700658515029718,3.84731874595961e-05,3.84731874596014e-05,3.84731874596193e-05,3.84731874595341e-05,3.84731874596302e-05,0.0131284169706504,0.0150859123020641,0.0587317134517551,3.8473187459768e-05,3.84731874596296e-05,0.0582569669106595,0.0883393976604089,3.84731874596022e-05,3.84731874596006e-05,3.84731870279628e-05,3.84731874596362e-05,3.84731868400554e-05,3.84731874595953e-05,3.84731870778322e-05,3.84731874595646e-05,3.84731874595972e-05,3.84731874595998e-05,0.0474592544102238
"77309411337800",4.32663011779968e-05,4.32663011779987e-05,4.32663011780052e-05,4.32663011740554e-05,4.32663011780368e-05,0.471744117594541,4.32663011780147e-05,6.11812359861979e-05,4.32663011779966e-05,4.32663011779776e-05,0.0186617014939103,4.32663011567933e-05,4.32663011780153e-05,4.32663011780136e-05,4.32663011773187e-05,4.32663011780143e-05,4.32663011780117e-05,4.32663011780921e-05,4.32663011780461e-05,4.32663011780157e-05,4.32663011780821e-05,4.3266300209986e-05,0.00695396568430305,0.258753749193039,4.32663011779404e-05,0.00233525412543517,4.32663011744997e-05,0.00685476279226105,4.32663011778738e-05,4.3266301179487e-05,4.32663011797559e-05,4.32663011771059e-05,4.32663011844819e-05,4.32663010289945e-05,4.32663011795605e-05,0.233294012545142,4.32663011780181e-05,4.32663011780007e-05,4.32663011786827e-05
"60559038882600",4.52427324051356e-05,4.52427324051326e-05,0.231283573115937,4.52427324051359e-05,4.52427324051536e-05,0.482458303195698,4.52427324051345e-05,0.0097743091531369,4.52427324051398e-05,4.52427324051586e-05,4.52427324051353e-05,4.52427324032347e-05,4.52427324050672e-05,4.52427324060981e-05,4.52427328739451e-05,0.0226067540967638,4.52427324051486e-05,4.52427324051672e-05,0.00360257006439563,4.5242732405124e-05,4.52427324051288e-05,4.52427323807217e-05,4.52427326786468e-05,0.122643022611351,4.52427324051527e-05,4.52427324051406e-05,4.52427312190002e-05,4.52427324051375e-05,4.5242732405121e-05,0.125095713541768,4.52427324022536e-05,4.5242732405124e-05,4.52427324051373e-05,4.52427324054936e-05,4.52427324119831e-05,4.52427324051041e-05,0.00113322951685574,4.52427324051881e-05,4.52427324051416e-05
"68289980012300",4.11190378110259e-05,4.11190378110297e-05,4.11190378110345e-05,4.11190378110205e-05,4.11190378110419e-05,0.357226636650307,4.11190378110367e-05,0.0396299652006733,0.00601676761578089,4.11190378110351e-05,4.11190378110389e-05,4.11190378111688e-05,4.1119037811042e-05,4.11190378110634e-05,4.11190378110582e-05,0.0495574612703771,4.11190378110518e-05,4.11190378110331e-05,0.0755919665637847,4.11190378110085e-05,4.1119037811032e-05,4.11190378110375e-05,4.11190378110383e-05,0.174298662946185,0.0956172637485146,0.102814701618434,4.11190378110375e-05,4.11190378110419e-05,0.0607983816325511,4.11190378110881e-05,4.11190378110103e-05,4.11190378110226e-05,4.11190378110474e-05,4.11190378110377e-05,4.11190376880666e-05,0.0270544544300932,0.0102424052647134,4.11190378110364e-05,4.11190378110382e-05
"64424509447800",4.01875250563822e-05,4.01875250563659e-05,0.0589172371634554,4.01875250789394e-05,0.0857990534367325,0.412021850860954,4.01875250563835e-05,4.01875250563553e-05,0.0229006669271934,4.0187525056416e-05,0.144723395541539,4.01875250563836e-05,4.01875250563998e-05,4.01875250563793e-05,4.01875251359712e-05,4.01875250563861e-05,4.01875250564229e-05,4.01875250564208e-05,0.17945829396979,4.01875250563859e-05,0.0100567158950638,4.01875252442484e-05,4.0187525113367e-05,4.01875250563766e-05,4.01875250563072e-05,4.01875250561538e-05,4.01875250563823e-05,4.0187525056387e-05,0.0622162147683734,4.01875250563637e-05,4.01875250563537e-05,4.01875250563853e-05,4.01875250563851e-05,4.01875250563834e-05,4.01875241623525e-05,4.01875250563839e-05,4.01875250563921e-05,0.0227009456857546,4.01875250563839e-05
"62706522532200",7.06435459249326e-05,7.06435459246538e-05,0.0268466260893959,7.06435459248884e-05,7.06435459248447e-05,0.370394166848442,0.02557250005004,7.06435459248768e-05,0.0171950837893228,0.0169648907134738,7.06435459249196e-05,7.06435459248788e-05,7.06435459250361e-05,7.06435459228539e-05,7.06435459152971e-05,0.0362153636363456,0.0300552380960487,7.06435459248102e-05,7.06435459248318e-05,7.06435459248831e-05,7.06435459248782e-05,7.07551345261963e-05,0.0520799414417694,0.31917230430633,0.00115301245794105,0.078941016965173,0.02083104631359,7.06435459249202e-05,7.06435459241584e-05,7.06435459211564e-05,7.06435463581872e-05,7.06435459243882e-05,7.06435458431871e-05,0.00274196550905965,7.06435459248801e-05,7.06435459248791e-05,7.06435459248805e-05,7.0643545925004e-05,7.06435460087754e-05
"78597901524300",3.69991859598463e-05,0.0501016582207251,3.69991859598411e-05,3.69991859599085e-05,3.69991859596758e-05,0.707177939658651,3.69991859595743e-05,3.69991859602628e-05,3.69991859598064e-05,3.69991859598951e-05,3.69991859599296e-05,0.0177110491578161,3.69991859598755e-05,3.69991859620581e-05,3.69991859598319e-05,0.0599609981877677,0.0253922736548709,0.0358403245613316,3.69991859596735e-05,3.69991859598591e-05,3.69991860368247e-05,3.69991859598852e-05,0.0132526918035146,0.053906732317975,3.69991859598739e-05,3.6999185959854e-05,0.0355463568590568,3.69991859598706e-05,3.69991859594237e-05,3.69991859598542e-05,3.69991856132295e-05,3.69991859598676e-05,3.69991862979371e-05,3.69991859598593e-05,3.69991858339659e-05,3.69991859586303e-05,3.69991859600347e-05,3.69991859598595e-05,3.69991855127434e-05
"69148973471900",4.15384699681861e-05,0.0111817496579113,0.254705899695045,4.15384694459988e-05,4.15384699682726e-05,0.20287987297786,4.15384699685172e-05,4.15384699683985e-05,4.15384700259725e-05,4.15384699682739e-05,4.15384699683087e-05,4.15384699687625e-05,4.15384699682707e-05,4.15384699684433e-05,0.0229022327259064,0.0576922574139953,0.0313786655808424,4.1538469968268e-05,4.15384699682641e-05,4.15384699684139e-05,4.1538469968274e-05,4.15384704434877e-05,4.15384699682715e-05,0.294914663966112,4.15384699682797e-05,0.021602651722174,4.15384699682491e-05,4.15384699681966e-05,4.15384699682719e-05,0.0343086148220653,4.15384699938766e-05,4.15384699682751e-05,0.0672287758089706,4.15384699682764e-05,4.15384699679075e-05,4.15384699682948e-05,4.15384699682369e-05,4.15384699682736e-05,4.15384699686707e-05
"63565515989000",4.95637586498141e-05,0.0766017837887963,0.0951708096211232,4.95637586498039e-05,4.95637586498477e-05,0.410100471424581,4.95637586572369e-05,4.95637586498101e-05,4.9563758649461e-05,4.95637586498239e-05,4.9563758651061e-05,4.95637599453606e-05,4.95637586498175e-05,4.95637584345483e-05,0.0990491877981619,4.95637586498222e-05,4.95637586498164e-05,4.95637586498272e-05,4.95637586498625e-05,4.95637586497819e-05,4.95637586497442e-05,4.95637586498013e-05,4.95637586497969e-05,0.283245971417213,4.95637586498225e-05,0.0341961719163849,4.95637586495408e-05,4.95637586498376e-05,4.95637586498167e-05,4.95637586498127e-05,4.95637586500448e-05,4.9563758649818e-05,4.95637558141394e-05,4.95637582044909e-05,4.95637586405046e-05,4.95637585470943e-05,4.95637586498145e-05,4.95637586497828e-05,4.95637592505301e-05
"67001489827100",3.93863106606928e-05,3.93863106606642e-05,3.93863106607034e-05,3.93863106600099e-05,3.93863106606365e-05,0.500969433978584,3.93863119966955e-05,3.93863106606977e-05,3.9386310660693e-05,3.93863106606845e-05,3.93863106606949e-05,3.938631066116e-05,3.93863106606971e-05,3.93863106608288e-05,3.93863106606919e-05,3.93863106606951e-05,3.93863107335169e-05,3.93863106598654e-05,3.93863106522761e-05,3.93863106606699e-05,3.93863106606977e-05,3.93863106602579e-05,3.93863106607123e-05,0.395516417503003,3.93863106608205e-05,0.102096241332648,3.93863111567442e-05,3.93863106607082e-05,3.93863106606982e-05,3.93863106610012e-05,3.93863106606987e-05,3.93863106606865e-05,3.93863106606427e-05,3.93863106606984e-05,3.93863106620357e-05,3.93863106606888e-05,3.9386310660724e-05,3.93863106607604e-05,3.93863107447391e-05
"66571993093600",4.4463058166649e-05,4.44630581665478e-05,0.00375477114771727,4.44630581665104e-05,4.44630581665943e-05,0.102330446699657,4.44630581692509e-05,4.44630581665652e-05,4.44630581665723e-05,4.44630581669725e-05,4.4463058166559e-05,4.44630581665645e-05,4.44630581665625e-05,4.44630581665294e-05,0.0296708243406893,0.390955663345427,4.44630581665631e-05,0.0291502401761538,4.8922413210831e-05,4.44630581665559e-05,4.44630581798579e-05,4.44630581665622e-05,0.0205464058802111,0.285651971654187,4.44630581666065e-05,4.44630581665529e-05,0.112264716581995,4.44630581665632e-05,4.44630581665631e-05,4.44630586620555e-05,4.44630585180651e-05,4.44630581665777e-05,4.44630594151862e-05,0.0243366090718156,4.44630581665636e-05,4.44630581666326e-05,4.4463058166563e-05,4.44630581665803e-05,4.446305815917e-05
