0.3,1.0,3.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0
0.6555206489046448,0.6117772692601068,0.6100870052343188,0.7118229256511989,0.6859172230736377,0.5779679496548515,0.6287027357731607,0.5243714774673611,0.5541739974218852,0.5100146776560913
0.34774019700263126,0.34346823233382273,0.449031280225752,0.594046619745593,0.5368255089592849,0.5350482213376205,0.5555891447425244,0.4319343544216546,0.5272832104161178,0.51232336510023
0.7238294251188528,0.7516621269367071,0.7894305372566242,0.7859741943358861,0.8130337739000957,0.7804152568930626,0.8119473165090809,0.7029727106451933,0.7205913563902401,0.44485702290432433
0.41510842611466664,0.7011791774518261,0.6058192438120753,0.7438345119046517,0.7094798335824125,0.5612847876124712,0.5868197381893447,0.46569757223395924,0.696559968824504,0.7362211360188773
0.37059776554142954,0.24168678577176897,0.4456814844480042,0.5796565190441736,0.5491791288221911,0.617162484602082,0.6057646802710785,0.5179462667084331,0.462079650964904,0.5108367206074085
0.3359345201865515,0.2971451927309314,0.424113811968856,0.5692827359708554,0.5235458650195876,0.5758131505569424,0.5848764942765641,0.49328354337787306,0.4101785620173381,0.45767638433672586
0.4944285427348212,0.3845639507116248,0.30800327839801517,0.35166198203950616,0.35921909748844133,0.5442028011849691,0.4770023745376501,0.46607590543165844,0.5181841454012865,0.4682829888712241
0.4091683011710848,0.4732447689551431,0.5342888342888342,0.6557590648499739,0.5854521227070759,0.5921880758400332,0.5936167905719069,0.4687280746636487,0.45292636921011753,0.37981283422459894
0.7112591196860192,0.6177393630704326,0.6895700297999149,0.7454806620990622,0.5341424333730257,0.5160628130408971,0.47944977236138286,0.3456983129276736,0.5062518194782263,0.3972728476236706
0.44826194773061556,0.16046309467362113,0.42376311444852743,0.46543302125096886,0.41716992510335626,0.3633927277995075,0.4633084947839047,0.44004178508231506,,
0.36623557570508436,0.2977624784853701,0.17889254593374437,0.3201637033465704,0.32539067034147956,0.5900564314998431,0.4937778891354667,0.41714281926917707,0.4361823775004679,0.4531703590527119
0.3692887836774219,0.22913883694006598,0.42515717419784954,0.6661616937304237,0.6004008302063782,0.5867308874230518,0.6284913611762777,0.3110953137467959,0.3767814725324412,0.4383221366541045
0.43060426374659655,0.6659356725146197,0.4481406810035842,0.625840649225413,0.47386665693624896,0.48175600054519874,0.4841054333274394,0.3590309837635675,0.619325113865318,0.5213137408448109
0.386597442679758,0.508905512512245,0.5457346713464167,0.5875353317851116,0.6032158915390196,0.5346690822983464,0.6072932870647362,0.46627349842979754,0.6010382045002293,0.6047390223695112
0.3504557337602554,0.4350937584926171,0.43802491204176597,0.6671025942137291,0.6868849410714241,0.6569318535535925,0.655727167029053,0.3701391002408901,0.5560869564039397,0.47440169335290705
0.690685064968395,0.7825694927480226,0.11482863828904878,0.33443999935278745,0.36807712809279775,0.4242380922598572,0.4406528385430394,0.27057946389247167,,0.11176470588235293
0.7081082607477692,0.2709116541353384,0.5279068052790681,0.6742837591736394,0.6539616468684188,0.6663280525339405,0.5186910618383773,0.5412600137719401,,
0.46738338633450555,0.6165157356764995,0.5805500258055002,0.6879775787642548,0.6373478494571608,0.6437116466172156,0.6486072849709213,0.52763673520002,0.5162334888228896,0.46465736810187996
0.5558685551973278,0.2559935695813239,0.53967818892442,0.7014395582725301,0.7227840989096697,0.6736974967137134,0.6999539331554201,0.5740198041569151,0.5296855141201549,0.5180777884924461
0.7557899999999628,0.6719806763285022,0.7567157518964748,0.7574852861708344,0.805463368488921,0.7697358375324478,0.7768324607329843,0.6917041016159254,0.6686455904486035,0.5076479881051945
0.575459912703079,0.46291937356808843,0.6323496617854752,0.7431165894752196,0.7124274701184172,0.6847555906814469,0.6488018441495169,0.5606998526368565,0.5457600414755897,0.48512209448686744
0.48262034522420144,0.5947071067499257,0.517717135834365,0.7026368626403203,0.6611205591080999,0.6110708381756743,0.6493489345278,0.46937968635893257,0.6353477021807235,0.5301623774509804
0.7361028512489237,0.8262504086302711,0.754935493549355,0.6777794041058354,0.6192765926690401,0.550620905746738,0.5846096344071068,0.486089222700803,0.6690278110033269,0.7004441555627775
0.3566713336354026,0.5470102477365436,0.5161247021712138,0.6979390962871261,0.7216727084679372,0.6423751686909582,0.6795222082107327,0.43555116268777483,0.5302999569614041,0.47740957514000587
0.5141006792313663,0.2908721078057463,0.5522357847007145,0.59429301348806,0.5935899639402618,0.6201842208259762,0.6200661143278896,0.49357592477437867,0.4564882738650703,0.4023529411764706
